variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,O15R_wr_mean,O15R_wr_std,O15R_n_mean,O15R_worst_streak,O15R_best_streak,O15R_nm_mult_mean,O15R_nm_mult_min,O15R_nm_ruin,O15R_nm_streak,O15R_safe_mult_mean,O15R_safe_mult_min,O15R_safe_ruin,O15R_safe_streak,O15R_safe_dbl,O15R_score,U35R_wr_mean,U35R_wr_std,U35R_n_mean,U35R_worst_streak,U35R_best_streak,U35R_nm_mult_mean,U35R_nm_mult_min,U35R_nm_ruin,U35R_nm_streak,U35R_safe_mult_mean,U35R_safe_mult_min,U35R_safe_ruin,U35R_safe_streak,U35R_safe_dbl,U35R_score,O25R_wr_mean,O25R_wr_std,O25R_n_mean,O25R_worst_streak,O25R_best_streak,O25R_nm_mult_mean,O25R_nm_mult_min,O25R_nm_ruin,O25R_nm_streak,O25R_safe_mult_mean,O25R_safe_mult_min,O25R_safe_ruin,O25R_safe_streak,O25R_safe_dbl,O25R_score,O15SR_wr_mean,O15SR_wr_std,O15SR_n_mean,O15SR_worst_streak,O15SR_best_streak,O15SR_nm_mult_mean,O15SR_nm_mult_min,O15SR_nm_ruin,O15SR_nm_streak,O15SR_safe_mult_mean,O15SR_safe_mult_min,O15SR_safe_ruin,O15SR_safe_streak,O15SR_safe_dbl,O15SR_score,U35SR_wr_mean,U35SR_wr_std,U35SR_n_mean,U35SR_worst_streak,U35SR_best_streak,U35SR_nm_mult_mean,U35SR_nm_mult_min,U35SR_nm_ruin,U35SR_nm_streak,U35SR_safe_mult_mean,U35SR_safe_mult_min,U35SR_safe_ruin,U35SR_safe_streak,U35SR_safe_dbl,U35SR_score,O25SR_wr_mean,O25SR_wr_std,O25SR_n_mean,O25SR_worst_streak,O25SR_best_streak,O25SR_nm_mult_mean,O25SR_nm_mult_min,O25SR_nm_ruin,O25SR_nm_streak,O25SR_safe_mult_mean,O25SR_safe_mult_min,O25SR_safe_ruin,O25SR_safe_streak,O25SR_safe_dbl,O25SR_score,total_safe_mult,total_n
6098,2.0,1.8,0.5,15,4,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5702,0.0718,20.22,2.62,3.98,2.2656,0.0,12.0,2.56,2.2408,0.0,12.0,2.56,0.84,1.1715,0.7389,0.1746,4.94,0.96,2.8,1.3889,1.031,0.0,0.96,1.3889,1.031,0.0,0.96,0,0.9161,0.9693,0.1501,1.86,0.04,1.8,1.2089,1.0,0.0,0.04,1.2089,1.0,0.0,0.04,0,0.8952,0.4849,0.0833,23.86,4.34,3.44,1.097,0.0,62.0,3.82,1.1126,0.0,58.0,3.82,0.42,0.1218,0.3657,0.2997,3.58,1.94,1,0.9639,0.0,8.0,1.86,0.9639,0.0,8.0,1.86,0,0.5117,0.3981,0.19,5.64,2.12,1.48,1.2238,0.0,4.0,2.1,1.2414,0.0,4.0,2.1,0.08,0.7001,8.1565,56
10307,2.2,1.8,0.6,15,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5795,0.0697,22.54,2.78,4.46,2.784,0.0,16.0,2.74,2.5933,0.0,14.0,2.74,0.92,1.3305,0.7123,0.2104,4.42,1.02,2.52,1.3758,0.946,0.0,1.02,1.3758,0.946,0.0,1.02,0,0.9016,0.64,0.4849,0.88,0,0.88,1.1209,1.0,0.0,0,1.1209,1.0,0.0,0,0,0.7525,0.5395,0.0725,26.2,3.86,4.54,2.4415,0.0,44.0,3.44,2.2689,0.0,40.0,3.46,0.98,0.8963,0.368,0.3666,2.42,1.44,0.8,0.9584,0.0,6.0,1.44,0.9584,0.0,6.0,1.44,0,0.5296,0.4026,0.1641,4.16,2.12,1.22,1.2331,0.0,4.0,2.12,1.2413,0.0,4.0,2.12,0.02,0.7014,9.5586,58
13709,2.4,1.8,None,15,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.4828,0.0659,21.2,3.64,4.2,1.5744,0.0,28.0,3.52,1.5521,0.0,26.0,3.52,0.58,0.6609,0.6921,0.2265,4.08,0.96,2.2,1.389,0.895,0.0,0.96,1.389,0.895,0.0,0.96,0,0.9021,0.54,0.5035,0.62,0,0.62,1.0932,1.0,0.0,0,1.0932,1.0,0.0,0,0,0.7086,0.5305,0.0622,25.96,4.3,4.24,2.0717,0.0,58.0,3.84,2.1133,0.0,42.0,3.84,0.9,0.7958,0.2817,0.3589,1.8,1.18,0.52,0.9984,0.533,0.0,1.18,0.9984,0.533,0.0,1.18,0,0.5837,0.411,0.1389,4.02,1.94,1.16,1.225,0.0,2.0,1.94,1.2405,0.0,2.0,1.94,0.06,0.7235,8.3865,55
2134,1.8,1.8,0.5,12,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6479,0.0696,20.62,1.8,5.42,2.2599,1.042,0.0,1.8,2.3579,1.042,0.0,1.8,0.9,1.3733,0.7307,0.2102,3.88,0.86,2.62,1.215,0.874,0.0,0.86,1.215,0.874,0.0,0.86,0,0.8267,0.9,0.303,1.72,0,1.72,1.1652,1.0,0.0,0,1.1652,1.0,0.0,0,0,0.8526,0.5531,0.0797,22.2,3.56,5.16,1.1621,0.0,44.0,3.28,1.3216,0.0,40.0,3.28,0.56,0.4267,0.379,0.3219,2.76,1.48,1.02,0.946,0.0,2.0,1.48,0.946,0.0,2.0,1.48,0,0.5667,0.461,0.1826,6.02,1.84,1.64,1.2405,0.533,0.0,1.84,1.2405,0.533,0.0,1.84,0,0.7585,8.2462,54
8957,2.2,1.6,0.5,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5899,0.0649,23.4,2.88,4.46,2.6901,0.0,10.0,2.8,2.5932,0.0,8.0,2.82,0.94,1.3936,0.7787,0.1639,5.3,0.92,3.1,1.4043,0.918,0.0,0.92,1.4043,0.918,0.0,0.92,0,0.9358,1.0,0.0,2.24,0,2.24,1.2032,1.045,0.0,0,1.2032,1.045,0.0,0,0,0.9016,0.4861,0.0642,26.34,4.76,4.3,1.0948,0.0,64.0,3.9,1.6337,0.0,38.0,3.96,0.86,0.5827,0.35,0.3316,2.24,1.34,0.72,0.977,0.0,4.0,1.34,0.977,0.0,4.0,1.34,0,0.5535,0.3879,0.1936,4.8,2.02,1.12,1.2328,0.0,8.0,1.96,1.2394,0.0,8.0,1.96,0.04,0.6561,9.0508,62
13928,2.4,1.8,0.5,18,4,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.4901,0.0688,18.98,3.16,3.26,2.3113,0.0,24.0,3.12,2.1711,0.0,22.0,3.12,0.76,1.0126,0.6624,0.2121,4.24,1.18,2.22,1.409,0.897,0.0,1.18,1.409,0.897,0.0,1.18,0,0.9032,0.68,0.4712,0.9,0,0.9,1.1227,1.0,0.0,0,1.1227,1.0,0.0,0,0,0.7653,0.4163,0.0735,22.34,4.7,2.92,0.7075,0.0,72.0,4.04,1.698,0.0,38.0,4,0.86,0.5939,0.2763,0.3092,2.46,1.7,0.64,0.9243,0.0,6.0,1.7,0.9243,0.0,6.0,1.7,0,0.485,0.3326,0.1619,4.5,2.18,1.08,1.2232,0.0,6.0,2.16,1.2393,0.0,6.0,2.16,0.06,0.6594,8.5644,50
17690,2.6,1.8,0.5,12,3,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5582,0.0817,17.98,2.52,4,2.5365,0.0,10.0,2.52,2.5848,0.0,2.0,2.52,0.98,1.4399,0.5537,0.3452,2.42,0.94,1.26,1.218,0.533,0.0,0.94,1.2225,0.533,0.0,0.94,0.02,0.7774,0.48,0.5047,0.66,0,0.66,1.1045,1.0,0.0,0,1.1045,1.0,0.0,0,0,0.6963,0.4108,0.0945,17.5,4.98,2.98,1.2296,0.0,66.0,3.84,1.3663,0.0,52.0,3.86,0.52,0.2864,0.3267,0.4222,1.48,0.94,0.46,1.019,0.533,0.0,0.94,1.019,0.533,0.0,0.94,0,0.6075,0.3174,0.2094,3.72,1.88,0.94,1.2288,0.0,4.0,1.88,1.2389,0.0,4.0,1.88,0.04,0.6747,8.536,40
8992,2.2,1.6,0.5,15,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5943,0.0657,21.48,2.44,4.9,2.6187,0.0,6.0,2.42,2.5188,0.0,6.0,2.42,0.94,1.3777,0.535,0.3132,3,1.18,1.42,1.1721,0.8,0.0,1.18,1.1721,0.8,0.0,1.18,0,0.7465,1.0,0.0,1.92,0,1.92,1.1794,1.045,0.0,0,1.1794,1.045,0.0,0,0,0.8897,0.4746,0.0819,21.04,4.42,4.22,1.4792,0.0,48.0,3.62,1.5832,0.0,40.0,3.64,0.66,0.534,0.2983,0.3483,1.8,1.1,0.64,0.9745,0.533,0.0,1.1,0.9745,0.533,0.0,1.1,0,0.5767,0.3837,0.1869,4.48,1.8,1.16,1.2298,0.0,2.0,1.8,1.2388,0.0,2.0,1.8,0.04,0.7145,8.6668,51
10940,2.2,2.0,0.5,15,3,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5417,0.0947,18.4,2.46,3.36,2.4783,0.0,10.0,2.44,2.4632,0.0,8.0,2.44,0.9,1.3141,0.571,0.2856,3.3,1.18,1.68,1.1979,0.533,0.0,1.18,1.1979,0.533,0.0,1.18,0,0.7702,0.68,0.4712,0.92,0,0.92,1.1143,1.0,0.0,0,1.1143,1.0,0.0,0,0,0.7611,0.4311,0.0993,18.08,4.42,3.1,0.815,0.0,52.0,3.68,0.956,0.0,52.0,3.68,0.4,0.0873,0.245,0.3253,2.08,1.46,0.5,0.8966,0.0,6.0,1.44,0.8966,0.0,6.0,1.44,0,0.4618,0.3918,0.1539,4.56,1.72,1.12,1.2322,0.533,0.0,1.72,1.2366,0.533,0.0,1.72,0.02,0.7358,7.8646,45
18698,2.6,2.0,0.5,15,2,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5,0.094,14.16,2.82,3.38,2.078,0.0,18.0,2.78,2.2707,0.0,10.0,2.8,0.9,1.1853,0.6127,0.376,2.06,0.74,1.24,1.1804,0.8,0.0,0.74,1.1804,0.8,0.0,0.74,0,0.774,0.62,0.4903,0.82,0,0.82,1.126,1.0,0.0,0,1.126,1.0,0.0,0,0,0.749,0.3208,0.124,12.88,5.62,1.98,0.5464,0.0,78.0,4.08,0.747,0.0,66.0,4.06,0.3,-0.1903,0.2183,0.3614,1.1,0.74,0.34,0.9867,0.533,0.0,0.74,0.9867,0.533,0.0,0.74,0,0.5588,0.3172,0.2076,2.9,1.54,0.78,1.2311,0.533,0.0,1.54,1.2366,0.533,0.0,1.54,0.02,0.7135,7.5474,31
4172,2.0,1.4,0.5,18,2,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5009,0.0831,15.58,2.9,3.2,1.4554,0.0,22.0,2.78,1.5534,0.0,20.0,2.78,0.42,0.727,0.714,0.26,2.86,0.72,1.92,1.1415,0.8,0.0,0.72,1.1415,0.8,0.0,0.72,0,0.7849,1.0,0.0,2.94,0,2.94,1.1738,1.073,0.0,0,1.1738,1.073,0.0,0,0,0.8869,0.425,0.1118,14.28,4.32,2.76,0.7948,0.0,48.0,3.66,0.8179,0.0,48.0,3.66,0.16,0.0565,0.3313,0.42,1.42,0.76,0.56,0.9889,0.533,0.0,0.76,0.9889,0.533,0.0,0.76,0,0.5938,0.4334,0.1871,3.62,1.42,1.2,1.2363,0.8,0.0,1.42,1.2363,0.8,0.0,1.42,0,0.7482,6.9118,37
8038,2.2,1.4,0.5,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.632,0.073,23.22,2.34,5.58,2.7634,0.0,12.0,2.26,2.5805,0.0,12.0,2.26,0.9,1.3598,0.649,0.2688,3.7,1.04,1.88,1.2491,0.533,0.0,1.04,1.2491,0.533,0.0,1.04,0,0.8193,1.0,0.0,3.4,0,3.4,1.2439,1.073,0.0,0,1.2439,1.073,0.0,0,0,0.922,0.4837,0.0668,26.34,4.82,4.28,1.3335,0.0,68.0,3.9,2.1202,0.0,40.0,3.86,0.94,0.8052,0.3317,0.3308,2.94,1.82,0.8,0.8904,0.0,8.0,1.8,0.8904,0.0,8.0,1.8,0,0.4647,0.373,0.1886,4.72,1.98,1.18,1.2314,0.0,6.0,1.98,1.2345,0.0,6.0,1.98,0.04,0.6691,9.3186,61
15746,2.6,1.4,0.5,12,3,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5779,0.0774,18.88,2.8,3.72,2.0739,0.0,16.0,2.8,2.1047,0.0,14.0,2.8,0.7,1.0857,0.7,0.2735,2.92,0.76,1.84,1.2216,0.532,0.0,0.76,1.2216,0.532,0.0,0.76,0,0.8208,1.0,0.0,2.68,0,2.68,1.1849,1.073,0.0,0,1.1849,1.073,0.0,0,0,0.8924,0.3975,0.1027,17.22,4.94,2.86,0.8757,0.0,62.0,3.94,1.1971,0.0,50.0,3.94,0.54,0.2178,0.2523,0.375,1.26,0.84,0.42,0.9761,0.0,2.0,0.84,0.9761,0.0,2.0,0.84,0,0.5437,0.2896,0.1734,3.6,2.04,0.86,1.2236,0.0,2.0,2.04,1.2335,0.0,2.0,2.04,0.04,0.6836,7.9179,43
284,1.8,1.4,0.5,18,2,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5725,0.0997,16.52,2.56,4.2,1.498,0.0,12.0,2.5,1.5646,0.0,10.0,2.5,0.26,0.854,0.72,0.2712,3.18,0.8,2.12,1.1816,0.8,0.0,0.8,1.1816,0.8,0.0,0.8,0,0.8068,1.0,0.0,3.46,0,3.46,1.2345,1.073,0.0,0,1.2345,1.073,0.0,0,0,0.9172,0.4708,0.1012,15.22,3.64,2.86,0.8582,0.0,40.0,3.36,0.8787,0.0,40.0,3.36,0.06,0.1806,0.3687,0.3878,1.74,1,0.64,0.9795,0.533,0.0,1,0.9795,0.533,0.0,1,0,0.6004,0.454,0.1773,4.52,1.7,1.42,1.2291,0.8,0.0,1.7,1.2335,0.8,0.0,1.7,0.02,0.753,7.0724,42
5033,2.0,1.6,0.5,12,2,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6063,0.0836,16.4,1.94,4.66,2.0241,0.0,0.0,1.94,2.1691,0.0,0.0,1.94,0.8,1.2664,0.7433,0.2735,2.8,0.66,1.96,1.1778,0.8,0.0,0.66,1.1778,0.8,0.0,0.66,0,0.8119,1.0,0.0,2.26,0,2.26,1.1835,1.045,0.0,0,1.1835,1.045,0.0,0,0,0.8918,0.4812,0.1037,17.02,4.58,3.62,0.8114,0.0,54.0,3.62,1.0035,0.0,48.0,3.62,0.4,0.1661,0.4067,0.4221,1.58,0.82,0.68,1.0109,0.8,0.0,0.82,1.0109,0.8,0.0,0.82,0,0.6275,0.4559,0.2025,4.06,1.48,1.34,1.2323,0.8,0.0,1.48,1.2323,0.8,0.0,1.48,0,0.7529,7.7771,42
15815,2.6,1.4,0.5,15,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6053,0.0619,22.4,2.8,5.36,2.3653,0.0,16.0,2.8,2.5565,0.0,8.0,2.8,0.96,1.3798,0.6573,0.1771,4.08,1.08,2.24,1.3724,0.598,0.0,1.08,1.3724,0.598,0.0,1.08,0,0.8834,1.0,0.0,2.98,0,2.98,1.1815,1.073,0.0,0,1.1815,1.073,0.0,0,0,0.8907,0.4306,0.0626,24.66,5.86,4.04,0.3984,0.0,86.0,4,1.79,0.0,44.0,4,0.86,0.5842,0.3027,0.3045,2.4,1.56,0.72,0.9916,0.0,2.0,1.56,0.9916,0.0,2.0,1.56,0,0.5666,0.267,0.1953,4.02,2,0.84,1.1967,0.0,2.0,2,1.2297,0.0,2.0,2,0.1,0.6749,9.1217,58
7031,2.0,2.0,0.5,15,2,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5667,0.0925,15.44,2.02,3.88,1.7348,0.0,8.0,2.02,1.8452,0.0,8.0,2.02,0.58,1.0126,0.7383,0.2625,2.8,0.62,1.92,1.2014,0.933,0.0,0.62,1.2014,0.933,0.0,0.62,0,0.8222,0.78,0.4185,1.3,0,1.3,1.1354,1.0,0.0,0,1.1354,1.0,0.0,0,0,0.8017,0.4291,0.0907,16.02,4.56,2.66,0.7165,0.0,54.0,3.62,0.8539,0.0,52.0,3.62,0.32,0.0357,0.515,0.3965,1.78,0.74,0.96,1.0434,0.581,0.0,0.74,1.0434,0.581,0.0,0.74,0,0.6762,0.4907,0.1976,4.24,1.5,1.56,1.2293,0.0,2.0,1.5,1.2293,0.0,2.0,1.5,0,0.7419,7.3086,39
5176,2.0,1.6,0.5,18,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5834,0.0703,21.54,2.22,4.32,2.4384,0.0,4.0,2.22,2.4257,0.0,4.0,2.22,0.92,1.3479,0.6531,0.2738,4.16,1.24,2.4,1.2797,0.574,0.0,1.24,1.2797,0.574,0.0,1.24,0,0.8358,1.0,0.0,3.12,0,3.12,1.2441,1.045,0.0,0,1.2441,1.045,0.0,0,0,0.9221,0.5136,0.0773,26.06,4.58,4.34,1.1211,0.0,66.0,3.76,1.3768,0.0,50.0,3.76,0.54,0.3425,0.4173,0.3384,2.92,1.38,1.06,1.0237,0.533,0.0,1.38,1.0237,0.533,0.0,1.38,0,0.637,0.4533,0.1741,5.38,1.76,1.58,1.2292,0.0,2.0,1.76,1.2292,0.0,2.0,1.76,0,0.7306,8.5792,61
11756,2.4,1.4,None,15,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5283,0.0698,21.32,3.7,4.06,1.4446,0.0,48.0,3.52,1.4248,0.0,44.0,3.52,0.56,0.4309,0.6507,0.18,4.44,1.1,2.4,1.4082,0.963,0.0,1.1,1.4082,0.963,0.0,1.1,0,0.8993,1.0,0.0,2.98,0,2.98,1.2137,1.073,0.0,0,1.2137,1.073,0.0,0,0,0.9068,0.5001,0.0548,23.18,4.2,3.16,2.1787,0.0,40.0,3.68,1.9141,0.0,36.0,3.68,0.8,0.7471,0.2467,0.323,1.86,1.3,0.46,0.9736,0.533,0.0,1.3,0.9736,0.533,0.0,1.3,0,0.5608,0.3547,0.1708,4.18,2.26,1.04,1.2067,0.0,2.0,2.26,1.2283,0.0,2.0,2.26,0.08,0.7006,8.1627,55
9067,2.2,1.6,0.5,18,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.564,0.097,19.86,2.42,3.64,2.5876,0.0,10.0,2.36,2.4491,0.0,10.0,2.36,0.9,1.2937,0.519,0.2445,3.56,1.38,1.5,1.2436,0.579,0.0,1.38,1.2436,0.579,0.0,1.38,0,0.7775,0.995,0.0354,2.1,0.02,2.06,1.2179,1.045,0.0,0.02,1.2179,1.045,0.0,0.02,0,0.9074,0.4442,0.0887,23.04,5.18,3.36,1.057,0.0,70.0,3.88,1.4078,0.0,52.0,3.9,0.64,0.3172,0.2803,0.2819,2.86,1.9,0.74,0.9238,0.0,4.0,1.9,0.9238,0.0,4.0,1.9,0,0.506,0.3788,0.1765,4.94,1.98,1.3,1.2187,0.0,2.0,1.98,1.2277,0.0,2.0,1.98,0.04,0.7075,8.4699,53
6044,2.0,1.8,0.5,12,4,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.559,0.0855,20.1,2.78,3.88,2.0857,0.0,18.0,2.72,2.1291,0.0,16.0,2.74,0.78,1.0723,0.7525,0.2015,4.5,0.98,2.9,1.3269,0.874,0.0,0.98,1.3269,0.874,0.0,0.98,0,0.8892,0.95,0.2082,1.7,0.02,1.68,1.1921,1.0,0.0,0.02,1.1921,1.0,0.0,0.02,0,0.881,0.4821,0.1037,23.18,4.4,3.7,1.0447,0.0,52.0,3.8,1.3163,0.0,46.0,3.78,0.52,0.3428,0.4697,0.3093,3.36,1.54,1.28,1.0638,0.0,4.0,1.54,1.0638,0.0,4.0,1.54,0,0.6328,0.412,0.179,5.48,1.86,1.34,1.2275,0.533,0.0,1.86,1.2275,0.533,0.0,1.86,0,0.7373,8.2557,56
18029,2.6,1.8,0.6,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5432,0.0692,21.06,2.76,4.36,2.8423,0.0,12.0,2.72,2.7315,0.0,8.0,2.72,1,1.4487,0.7597,0.1634,4.14,0.82,2.36,1.4022,1.072,0.0,0.82,1.4022,1.072,0.0,0.82,0,0.929,0.46,0.5035,0.56,0,0.56,1.0816,1.0,0.0,0,1.0816,1.0,0.0,0,0,0.6788,0.4818,0.055,26.58,4.76,4.14,1.7396,0.0,60.0,4.12,2.198,0.0,42.0,4.1,0.94,0.8235,0.2417,0.3368,1.34,0.92,0.42,0.9935,0.607,0.0,0.92,0.9935,0.607,0.0,0.92,0,0.5693,0.3917,0.2081,3.54,1.88,1.04,1.209,0.0,4.0,1.88,1.2273,0.0,4.0,1.88,0.06,0.6912,9.6341,55
8959,2.2,1.6,0.5,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5722,0.0795,19.28,2.5,3.72,2.3753,0.0,16.0,2.42,2.2879,0.0,16.0,2.42,0.82,1.1556,0.554,0.2449,3.68,1.34,1.54,1.2211,0.533,0.0,1.34,1.2211,0.533,0.0,1.34,0,0.7768,0.9933,0.0471,2.18,0.02,2.14,1.2288,1.045,0.0,0.02,1.2288,1.045,0.0,0.02,0,0.9124,0.4416,0.0866,22.68,4.8,3.36,1.0839,0.0,64.0,3.86,1.4549,0.0,46.0,3.86,0.66,0.3999,0.3047,0.2768,2.82,1.76,0.74,0.9213,0.0,10.0,1.72,0.9213,0.0,10.0,1.72,0,0.4521,0.3817,0.1733,4.9,2,1.34,1.2212,0.0,4.0,2,1.2255,0.0,4.0,2,0.02,0.6873,8.3395,52
15836,2.6,1.4,0.5,18,2,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5119,0.0878,15.4,3.56,3.92,1.2312,0.0,42.0,3.38,1.6558,0.0,24.0,3.4,0.7,0.7415,0.524,0.3394,2.4,0.78,1.28,1.1777,0.8,0.0,0.78,1.1777,0.8,0.0,0.78,0,0.746,1.0,0.0,2.72,0,2.72,1.1931,1.073,0.0,0,1.1931,1.073,0.0,0,0,0.8965,0.3328,0.1291,12.54,5.08,2.1,0.6993,0.0,62.0,3.9,0.8633,0.0,56.0,3.92,0.36,-0.0285,0.35,0.4445,0.92,0.48,0.44,1.0238,0.533,0.0,0.48,1.0238,0.533,0.0,0.48,0,0.6169,0.3557,0.2293,2.86,1.48,0.92,1.2189,0.533,0.0,1.48,1.2248,0.533,0.0,1.48,0.02,0.7191,7.1385,33
1008,1.8,1.6,None,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5912,0.0792,21.88,2.36,4.22,1.9359,0.0,6.0,2.34,2.0307,0.0,6.0,2.34,0.68,1.1327,0.7887,0.1806,4.84,0.98,2.82,1.3,0.576,0.0,0.98,1.3,0.576,0.0,0.98,0,0.8866,1.0,0.0,2.92,0,2.92,1.1965,1.045,0.0,0,1.1965,1.045,0.0,0,0,0.8982,0.5357,0.0658,26.38,3.5,4.18,1.5839,0.0,38.0,3.32,1.6827,0.0,30.0,3.36,0.64,0.7021,0.4047,0.3125,3.14,1.72,1.06,0.8797,0.0,10.0,1.7,0.8797,0.0,10.0,1.7,0,0.4613,0.5022,0.1767,5.88,2.1,1.92,1.2236,0.0,2.0,2.08,1.2236,0.0,2.0,2.08,0,0.7425,8.3132,61
10901,2.2,2.0,0.5,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5403,0.07,21.4,2.94,3.44,2.3075,0.0,18.0,2.9,2.4553,0.0,16.0,2.9,0.9,1.2297,0.773,0.1801,4.52,0.9,2.76,1.3665,0.576,0.0,0.9,1.3665,0.576,0.0,0.9,0,0.9152,0.82,0.3881,1.12,0,1.12,1.1482,1.0,0.0,0,1.1482,1.0,0.0,0,0,0.8201,0.4543,0.0638,25.14,5.02,3.42,1.0948,0.0,70.0,3.98,1.5329,0.0,48.0,3.98,0.72,0.4227,0.3453,0.3068,2.52,1.5,0.82,0.9364,0.0,6.0,1.46,0.9364,0.0,6.0,1.46,0,0.5118,0.4166,0.1858,4.68,1.76,1.2,1.2235,0.0,2.0,1.76,1.2235,0.0,2.0,1.76,0,0.7167,8.6628,57
5122,2.0,1.6,0.5,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5914,0.0564,22.84,2.16,4.14,2.5577,0.0,4.0,2.16,2.4995,0.0,4.0,2.16,0.92,1.3872,0.622,0.2481,3.98,1.2,1.88,1.2424,0.8,0.0,1.2,1.2424,0.8,0.0,1.2,0,0.8078,1.0,0.0,2.94,0,2.94,1.2244,1.045,0.0,0,1.2244,1.045,0.0,0,0,0.9122,0.5187,0.0715,26.02,4.42,4.5,1.0162,0.0,56.0,3.84,1.6319,0.0,38.0,3.8,0.72,0.5916,0.4062,0.3299,2.92,1.58,0.98,1.033,0.533,0.0,1.58,1.033,0.533,0.0,1.58,0,0.6384,0.3922,0.1773,5.3,1.9,1.26,1.2156,0.0,2.0,1.9,1.2225,0.0,2.0,1.9,0.04,0.7089,8.8537,60
